0 3:1 6:1 7:1 10:1 11:1 15:1 7392:1
0 1:1 2:1 16:1 50:1 251:1 7393:1
0 16:1 42:1 848:1 3566:1 5683:1
0 43:1 668:1 671:1 846:1 3564:1
0 140:1 666:1 669:1 847:1 3565:1 8402:1
0 68:1 138:1 173:1 667:1 670:1 8400:1
0 26:1 66:1 86:1 139:1 171:1 8401:1
0 24:1 67:1 84:1 125:1 158:1 172:1
0 25:1 68:1 85:1 123:1 156:1 287:1
0 66:1 124:1 152:1 157:1 188:1 285:1
0 10:1 26:1 67:1 150:1 186:1 286:1
0 2:1 24:1 89:1 151:1 187:1
0 9:1 10:1 25:1 26:1 87:1
0 2:1 24:1 88:1 95:1
0 9:1 25:1 44:1 93:1
0 42:1 68:1 94:1 287:1
0 43:1 66:1 285:1 842:1
0 10:1 67:1 286:1 491:1 840:1
0 2:1 489:1 841:1 875:1
0 9:1 26:1 490:1 873:1 3551:1
0 24:1 125:1 161:1 874:1 3549:1
0 25:1 68:1 123:1 159:1 173:1 3550:1
0 10:1 26:1 66:1 124:1 160:1 171:1
0 2:1 24:1 26:1 67:1 172:1 3245:1
0 9:1 24:1 25:1 62:1 3243:1
0 4:1 8:1 25:1 60:1 3244:1
0 3:1 7:1 11:1 48:1 125:1 161:1 537:1
0 49:1 68:1 123:1 159:1 173:1 538:1
0 66:1 124:1 160:1 171:1 491:1 13076:1
0 67:1 104:1 172:1 489:1 8948:1 13074:1
0 102:1 125:1 161:1 490:1 8946:1 13075:1
0 68:1 103:1 123:1 159:1 173:1 8947:1
0 10:1 26:1 66:1 124:1 160:1 171:1
0 2:1 24:1 67:1 89:1 172:1
0 9:1 25:1 26:1 87:1 3749:1
0 10:1 24:1 26:1 88:1 3747:1
0 2:1 10:1 17:1 24:1 25:1 3748:1
0 2:1 9:1 10:1 11:1 15:1 17:1 25:1
0 2:1 9:1 11:1 15:1 16:1 44:1
0 9:1 16:1 42:1 1772:1 4121:1
0 43:1 1770:1 1772:1 4119:1 4124:1
0 62:1 1770:1 1771:1 4120:1 4122:1
0 4:1 8:1 60:1 1771:1 4123:1
0 3:1 7:1 11:1 66:1 255:1 572:1 15314:1
0 67:1 140:1 256:1 570:1 4679:1 15312:1
0 138:1 152:1 188:1 571:1 4677:1 15313:1
0 10:1 26:1 139:1 150:1 186:1 4678:1
0 2:1 24:1 140:1 151:1 187:1 1784:1
0 9:1 25:1 125:1 138:1 206:1 1782:1
0 123:1 139:1 152:1 204:1 1783:1 2966:1
0 104:1 124:1 150:1 205:1 2543:1 2964:1
0 102:1 125:1 151:1 398:1 2541:1 2965:1
0 103:1 123:1 152:1 396:1 1550:1 2542:1
0 26:1 124:1 150:1 397:1 1548:1 4439:1
0 24:1 26:1 151:1 743:1 1549:1 4437:1
0 24:1 25:1 62:1 741:1 4438:1
0 4:1 8:1 25:1 60:1 742:1
0 2:1 3:1 7:1 11:1 15:1 17:1 2813:1
0 9:1 11:1 15:1 16:1 50:1 56:1 2811:1
0 16:1 32:1 48:1 54:1 338:1 2812:1
0 30:1 49:1 50:1 55:1 182:1 336:1
0 31:1 48:1 89:1 180:1 337:1
0 49:1 50:1 87:1 181:1 251:1
0 48:1 88:1 95:1 249:1
0 32:1 49:1 93:1 250:1
0 10:1 30:1 50:1 94:1
0 2:1 31:1 48:1 95:1
0 9:1 49:1 93:1 110:1 275:1
0 94:1 107:1 108:1 140:1 273:1
0 105:1 109:1 125:1 138:1 236:1 274:1
0 17:1 106:1 123:1 139:1 234:1 677:1
0 11:1 15:1 89:1 124:1 235:1 675:1
0 10:1 16:1 17:1 87:1 676:1
0 2:1 11:1 15:1 44:1 88:1
0 9:1 16:1 42:1 152:1 4067:1
0 43:1 150:1 152:1 188:1 4065:1
0 26:1 150:1 151:1 186:1 4066:1 15383:1
0 24:1 32:1 151:1 187:1 635:1 15381:1
0 10:1 25:1 26:1 30:1 633:1 15382:1
0 2:1 10:1 11:1 24:1 31:1 50:1 634:1
0 2:1 9:1 25:1 48:1 95:1
0 9:1 49:1 62:1 93:1
0 4:1 8:1 60:1 94:1
0 3:1 7:1 11:1 66:1 125:1 161:1 1995:1
0 67:1 68:1 123:1 159:1 323:1 1996:1
0 66:1 104:1 124:1 160:1 321:1 1343:1
0 67:1 102:1 322:1 671:1 1052:1 1341:1
0 74:1 103:1 669:1 1050:1 1342:1 3041:1
0 72:1 491:1 670:1 1051:1 1058:1 3039:1
0 73:1 131:1 134:1 489:1 1056:1 3040:1
0 129:1 132:1 490:1 1057:1 1058:1 1061:1
0 125:1 130:1 133:1 515:1 1056:1 1059:1
0 68:1 123:1 173:1 513:1 1057:1 1060:1
0 10:1 26:1 66:1 124:1 171:1 514:1
0 2:1 24:1 26:1 67:1 172:1 3245:1
0 9:1 24:1 25:1 1010:1 1439:1 3243:1
0 25:1 611:1 734:1 1008:1 1437:1 3244:1
0 68:1 173:1 609:1 732:1 1009:1 1438:1
0 26:1 66:1 171:1 610:1 733:1 10154:1
0 24:1 67:1 125:1 161:1 172:1 10152:1
0 17:1 25:1 123:1 159:1 4559:1 10153:1
0 11:1 15:1 62:1 124:1 160:1 4557:1
0 4:1 8:1 16:1 60:1 4558:1
